Comuna,Año,idx_desempleo,idx_habitat,idx_educacion,idx_riesgo_clima,idx_pobreza,idx_tejido_social,ivc
Corregimiento de San Antonio de Prado,2021,0.4622428368946304,0.05714611812354974,0.2887104096016934,0.5,0.3553647097749423,0.4036049053648597,0.3303761781381228
Corregimiento de San Antonio de Prado,2022,0.4540328770428294,0.06732492872179588,0.28491597376556416,0.5,0.18390662439600905,0.4036049053648597,0.2988700562347378
Corregimiento de San Antonio de Prado,2023,0.4806246407918649,0.08636010231578495,0.29305964510732807,0.5,0.3010297918024792,0.4036049053648597,0.329941651887694
Corregimiento de San Antonio de Prado,2024,0.4806246407918649,0.08636010231578495,0.29305964510732807,0.5,0.25618177114805146,0.4036049053648597,0.32178746631416166
Corregimiento de San Cristóbal,2010,0.38292791702962253,0.07330965145769384,0.33572955609864646,0.5,0.3931217499279695,0.4036049053648597,0.3343079599779622
Corregimiento de San Cristóbal,2011,0.4517762554413371,0.18696031407556932,0.30629995261442616,0.5,0.6069042677882656,0.4036049053648597,0.4010083082335378
Corregimiento de San Cristóbal,2012,0.4635546412105215,0.08559186224141738,0.30577662239016784,0.5,0.49713053804118185,0.4036049053648597,0.3646651944087542
Corregimiento de San Cristóbal,2013,0.4656972925077196,0.04392008378121301,0.3017885463127531,0.5,0.4555659660735776,0.4036049053648597,0.3491957807345678
Corregimiento de San Cristóbal,2014,0.46152370265888076,0.06996158055760389,0.30238805368789456,0.5,0.4481537513440124,0.4036049053648597,0.35193308974786386
Corregimiento de San Cristóbal,2015,0.47527413432711124,0.04007964394780093,0.3044027358177886,0.5,0.42528378898215186,0.4036049053648597,0.3452082197163113
Corregimiento de San Cristóbal,2016,0.45535398118866083,0.060295783846474243,0.2983154673205215,0.5,0.3635451612830807,0.4036049053648597,0.33293005436429035
Corregimiento de San Cristóbal,2017,0.4766469602237883,0.052620445763799956,0.30076481040961367,0.5,0.39313821273682825,0.4036049053648597,0.3412318789997982
Corregimiento de San Cristóbal,2018,0.4689723898953384,0.05744123899658331,0.29772651510240566,0.5,0.4242182702353975,0.4036049053648597,0.34581151265356086
Corregimiento de San Cristóbal,2019,0.4598104807450029,0.052702390762854996,0.2928151536235731,0.5,0.3675257149029545,0.4036049053648597,0.3320833900725901
Corregimiento de San Cristóbal,2021,0.5006288951520833,0.06973636274652897,0.3013739431309043,0.5,0.4800335803599958,0.4036049053648597,0.36461412486443123
Corregimiento de San Cristóbal,2022,0.4730358301512752,0.0839531616406517,0.2906552080459336,0.5,0.316089626635669,0.4036049053648597,0.33042522397061624
Corregimiento de San Cristóbal,2023,0.49147784203720424,0.03919258847844605,0.28973847641929545,0.5,0.2865552038490149,0.4036049053648597,0.3201034574816037
Corregimiento de San Cristóbal,2024,0.49147784203720424,0.03919258847844605,0.28973847641929545,0.5,0.2631650100871235,0.4036049053648597,0.3158506949794417
Corregimiento de San Sebastián de Palmitas,2010,0.36633609264832817,0.12956500089552678,0.36883219279672275,0.5,0.3917996471919186,0.4036049053648597,0.34729778889042834
Corregimiento de San Sebastián de Palmitas,2011,0.508070081330116,0.3219122920871121,0.3311865902596364,0.5,0.9284119431568119,0.4036049053648597,0.4987610567633702
Corregimiento de San Sebastián de Palmitas,2012,0.46632172610194567,0.29610048768347674,0.3232017028697083,0.5,0.7892873625575683,0.4036049053648597,0.4597302153777379
Corregimiento de San Sebastián de Palmitas,2013,0.47993827466118666,0.35568170434369906,0.30981673782408975,0.5,0.864315550871265,0.4036049053648597,0.4842467587391091
